session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,int task id 2,int start 2,int end 2,active 1,active 2,active 3,inactive 1,inactive 2,Participant: Age,Participant: Occupation,is session complete?
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_954,Terapia,Preparazione farmaco,15:43:42,15:44:03,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_956,42_138_955,1,2,42_138_955,15:43:55,15:44:01,"","","","","","","","","","","","",00:00:06,false,"",0,"","","","","","",00:00:21,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_955,ComProfessionale,0,15:43:55,15:44:01,00:00:06,00:00:06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,user,42_138_954,1,2,42_138_954,15:43:55,15:44:01,"","","","","","","","","","","","",00:00:06,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_956,Terapia,Somministrazione iniettabili,15:44:03,15:45:28,00:01:25,00:01:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_959,"42_138_957,42_138_958",2,2,42_138_957,15:44:07,15:44:17,2,42_138_958,15:44:55,15:45:19,"","","","","","","","",00:00:34,false,"",0,"","","","","","",00:01:25,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_957,ComProfessionale,0,15:44:07,15:44:17,00:00:10,00:00:10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,42_138_956,1,2,42_138_956,15:44:07,15:44:17,"","","","","","","","","","","","",00:00:10,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_958,ComProfessionale,0,15:44:55,15:45:19,00:00:24,00:00:24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,42_138_956,1,2,42_138_956,15:44:55,15:45:19,"","","","","","","","","","","","",00:00:24,false,"",0,"","","","","","",00:00:24,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_959,Terapia,Spunta STU somministrazione,15:45:28,15:45:51,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_960,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_960,Terapia,Lettura prescrizione,15:45:51,15:46:20,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_962,42_138_961,1,2,42_138_961,15:45:54,15:46:20,"","","","","","","","","","","","",00:00:26,false,"",0,"","","","","","",00:00:29,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_961,ComProfessionale,0,15:45:54,15:46:20,00:00:26,00:00:26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42_138_962,42_138_960,1,2,42_138_960,15:45:54,15:46:20,"","","","","","","","","","","","",00:00:26,false,"",0,"","","","","","",00:00:26,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_962,Terapia,Preparazione farmaco,15:46:20,15:46:28,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_963,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_963,Igiene Mani,0,15:46:28,15:46:34,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_964,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_964,Terapia,Preparazione farmaco,15:46:34,15:46:58,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_965,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:24,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_965,CuraIndiretta,"Ricerca materiali (guanti, devices)",15:46:58,15:47:05,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_966,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_966,Terapia,Preparazione farmaco,15:47:05,15:47:44,00:00:39,00:00:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_967,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:39,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_967,Terapia,Vestizione,15:47:44,15:49:00,00:01:16,00:01:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_969,42_138_968,1,2,42_138_968,15:48:00,15:49:00,"","","","","","","","","","","","",00:01:00,false,"",0,"","","","","","",00:01:16,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_968,ComProfessionale,0,15:48:00,15:49:00,00:01:00,00:01:00,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,42_138_969,42_138_967,1,2,42_138_967,15:48:00,15:49:00,"","","","","","","","","","","","",00:01:00,false,"",0,"","","","","","",00:01:00,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_969,CuraDiretta,0,15:49:00,15:49:56,00:00:56,00:00:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_970,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:56,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_970,ComProfessionale,0,15:49:56,15:50:14,00:00:18,00:00:18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42_138_971,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:18,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_971,CuraDiretta,0,15:50:14,15:52:27,00:02:13,00:02:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_973,42_138_972,1,2,42_138_972,15:51:38,15:52:27,"","","","","","","","","","","","",00:00:49,false,"",0,"","","","","","",00:02:13,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_972,ComProfessionale,0,15:51:38,15:52:27,00:00:49,00:00:49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42_138_973,42_138_971,1,2,42_138_971,15:51:38,15:52:27,"","","","","","","","","","","","",00:00:49,false,"",0,"","","","","","",00:00:49,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_973,Terapia,Somministrazione pillole,15:52:27,15:52:58,00:00:31,00:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_975,42_138_974,1,2,42_138_974,15:52:39,15:52:58,"","","","","","","","","","","","",00:00:19,false,"",0,"","","","","","",00:00:31,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_974,ComProfessionale,0,15:52:39,15:52:58,00:00:19,00:00:19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42_138_975,42_138_973,1,2,42_138_973,15:52:39,15:52:58,"","","","","","","","","","","","",00:00:19,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_975,Terapia,Allestimento/Riordino/smaltimento,15:52:58,15:53:39,00:00:41,00:00:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_138_976,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:41,"","","","","","",TRUE
2018-11-08,42,138,p1,1,15:41:15,15:53:51,42_138_976,Terapia,Allestimento/Riordino/smaltimento,15:53:39,15:53:51,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-08,4,139,ip0,1,14:28:07,14:29:14,4_139_460,Terapia,Allestimento/Riordino/smaltimento,14:28:07,14:29:14,00:01:07,00:00:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,4_139_461,1,4_139_461,14:28:46,14:29:14,"","","",00:00:39,"","",00:00:28,"","","",TRUE
2018-11-08,4,139,ip0,1,14:28:07,14:29:14,4_139_461,CuraDiretta,0,14:28:46,14:29:14,00:00:28,00:00:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:28,"","","","","","",TRUE
2018-11-08,38,140,ip0,1,14:35:16,14:35:47,38_140_462,CuraDiretta,0,14:35:16,14:35:47,00:00:31,00:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:31,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_463,Spostamenti,0,14:51:50,14:52:21,00:00:31,00:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_464,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:31,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_464,ComProfessionale,0,14:52:21,14:52:44,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_466,38_141_465,1,2,38_141_465,14:52:33,14:52:44,"","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_465,CuraDiretta,0,14:52:33,14:52:44,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_466,38_141_464,1,2,38_141_464,14:52:33,14:52:44,"","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_466,Spostamenti,0,14:52:44,14:52:55,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,38_141_467,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_467,Terapia,Allestimento/Riordino/smaltimento,14:52:55,14:53:11,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_468,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_468,Spostamenti,0,14:53:11,14:53:19,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_469,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_469,ComProfessionale,0,14:53:19,14:53:35,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_471,38_141_470,1,2,38_141_470,14:53:22,14:53:35,"","","","","","","","","","","","",00:00:13,false,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_470,CuraDiretta,0,14:53:22,14:53:35,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_471,38_141_469,1,2,38_141_469,14:53:22,14:53:35,"","","","","","","","","","","","",00:00:13,false,"",0,"","","","","","",00:00:13,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_471,Spostamenti,0,14:53:35,14:53:50,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,38_141_472,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:15,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_472,ComProfessionale,0,14:53:50,14:54:13,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_474,38_141_473,1,2,38_141_473,14:53:54,14:54:13,"","","","","","","","","","","","",00:00:19,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_473,Spostamenti,0,14:53:54,14:54:13,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_474,38_141_472,1,2,38_141_472,14:53:54,14:54:13,"","","","","","","","","","","","",00:00:19,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_474,ComProfessionale,0,14:54:13,14:54:18,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_141_475,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_475,Terapia,Preparazione farmaco,14:54:18,14:55:37,00:01:19,00:01:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_477,38_141_476,1,2,38_141_476,14:55:27,14:55:37,"","","","","","","","","","","","",00:00:10,false,"",0,"","","","","","",00:01:19,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_476,Igiene Mani,0,14:55:27,14:55:37,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_477,38_141_475,1,2,38_141_475,14:55:27,14:55:37,"","","","","","","","","","","","",00:00:10,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_477,Spostamenti,0,14:55:37,14:55:52,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,38_141_479,38_141_478,1,2,38_141_478,14:55:48,14:55:52,"","","","","","","","","","","","",00:00:04,false,"",0,"","","","","","",00:00:15,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_478,ComProfessionale,0,14:55:48,14:55:52,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_479,38_141_477,1,2,38_141_477,14:55:48,14:55:52,"","","","","","","","","","","","",00:00:04,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_479,Spostamenti,0,14:55:52,14:56:34,00:00:42,00:00:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_141_480,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:42,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_480,Handover,Comunicazione Verbale,14:56:34,15:01:40,00:05:06,00:05:06,0,0,1,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,user,38_141_481,1,2,38_141_481,14:58:35,15:01:40,"","","","","","","","","","","","",00:03:05,false,"",0,"","","","","","",00:05:06,"","","","","","",TRUE
2018-11-08,38,141,p1,1,14:51:50,15:01:40,38_141_481,Handover,Controllo Cartella Clinica,14:58:35,15:01:40,00:03:05,00:03:05,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,user,38_141_480,1,2,38_141_480,14:58:35,15:01:40,"","","","","","","","","","","","",00:03:05,false,"",0,"","","","","","",00:03:05,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_482,Terapia,Preparazione farmaco,15:09:45,15:10:45,00:01:00,00:01:00,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanza Paziente,38_142_483,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:01:00,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_483,ComProfessionale,0,15:10:45,15:11:27,00:00:42,00:00:42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_485,38_142_484,1,2,38_142_484,15:10:57,15:11:27,"","","","","","","","","","","","",00:00:30,false,"",0,"","","","","","",00:00:42,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_484,Terapia,Somministrazione pillole,15:10:57,15:11:27,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_485,38_142_483,1,2,38_142_483,15:10:57,15:11:27,"","","","","","","","","","","","",00:00:30,false,"",0,"","","","","","",00:00:30,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_485,Terapia,Somministrazione iniettabili,15:11:27,15:11:51,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_487,38_142_486,1,2,38_142_486,15:11:36,15:11:51,"","","","","","","","","","","","",00:00:15,false,"",0,"","","","","","",00:00:24,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_486,ComProfessionale,0,15:11:36,15:11:51,00:00:15,00:00:15,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_487,38_142_485,1,2,38_142_485,15:11:36,15:11:51,"","","","","","","","","","","","",00:00:15,false,"",0,"","","","","","",00:00:15,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_487,Terapia,Allestimento/Riordino/smaltimento,15:11:51,15:12:02,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_488,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_488,ComProfessionale,0,15:12:02,15:12:32,00:00:30,00:00:30,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_490,38_142_489,1,2,38_142_489,15:12:18,15:12:32,"","","","","","","","","","","","",00:00:14,false,"",0,"","","","","","",00:00:30,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_489,CuraDiretta,0,15:12:18,15:12:32,00:00:14,00:00:14,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_490,38_142_488,1,2,38_142_488,15:12:18,15:12:32,"","","","","","","","","","","","",00:00:14,false,"",0,"","","","","","",00:00:14,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_490,Terapia,Lettura prescrizione,15:12:32,15:14:01,00:01:29,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,38_142_493,1,2,38_142_493,15:14:00,15:14:01,"","","","","","","","","","","","",00:00:01,false,38_142_491,1,38_142_491,15:13:03,15:14:00,"","","",00:00:31,00:00:01,"",00:00:57,"","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_491,ComProfessionale,0,15:13:03,15:13:13,00:00:10,00:00:10,0,0,0,1,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_492,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_492,ComProfessionale,0,15:13:13,15:13:40,00:00:27,00:00:27,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_493,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:27,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_493,Terapia,Preparazione farmaco,15:13:40,15:14:50,00:01:10,00:01:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_494,38_142_490,1,2,38_142_490,15:13:40,15:14:01,"","","","","","","","","","","","",00:00:21,false,"",0,"","","","","","",00:01:10,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_494,CuraDiretta,0,15:14:50,15:15:11,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,38_142_495,1,2,38_142_495,15:14:53,15:15:11,"","","","","","","","","","","","",00:00:18,false,"",0,"","","","","","",00:00:21,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_495,ComProfessionale,0,15:14:53,15:15:17,00:00:24,00:00:24,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_496,38_142_494,1,2,38_142_494,15:14:53,15:15:11,"","","","","","","","","","","","",00:00:18,false,"",0,"","","","","","",00:00:24,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_496,Terapia,Spunta STU somministrazione,15:15:17,15:15:32,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_497,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:15,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_497,Terapia,Lettura prescrizione,15:15:32,15:15:47,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_498,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:15,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_498,ComProfessionale,0,15:15:47,15:16:00,00:00:13,00:00:13,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_499,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:13,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_499,Terapia,Spunta STU somministrazione,15:16:00,15:16:08,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_500,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_500,Spostamenti,0,15:16:08,15:16:31,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_501,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_501,Terapia,Lettura prescrizione,15:16:31,15:16:55,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,38_142_502,1,2,38_142_502,15:16:40,15:16:55,"","","","","","","","","","","","",00:00:15,false,"",0,"","","","","","",00:00:24,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_502,ComProfessionale,0,15:16:40,15:16:56,00:00:16,00:00:16,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_503,38_142_501,1,2,38_142_501,15:16:40,15:16:55,"","","","","","","","","","","","",00:00:15,false,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_503,Terapia,Spunta STU somministrazione,15:16:56,15:17:03,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_504,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_504,Terapia,Preparazione farmaco,15:17:03,15:17:27,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_505,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:24,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_505,Terapia,Spunta STU somministrazione,15:17:27,15:17:41,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_506,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:14,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_506,Terapia,Preparazione farmaco,15:17:41,15:18:31,00:00:50,00:00:50,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_507,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:50,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_507,ComProfessionale,0,15:18:31,15:19:18,00:00:47,00:00:47,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,38_142_508,1,2,38_142_508,15:18:43,15:19:18,"","","","","","","","","","","","",00:00:35,false,"",0,"","","","","","",00:00:47,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_508,Terapia,Somministrazione iniettabili,15:18:43,15:19:45,00:01:02,00:01:02,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_510,"38_142_507,38_142_509",2,2,38_142_507,15:18:43,15:19:18,2,38_142_509,15:19:28,15:19:45,"","","","","","","","",00:00:52,false,"",0,"","","","","","",00:01:02,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_509,ComProfessionale,0,15:19:28,15:19:45,00:00:17,00:00:17,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_510,38_142_508,1,2,38_142_508,15:19:28,15:19:45,"","","","","","","","","","","","",00:00:17,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_510,Terapia,Lettura prescrizione,15:19:45,15:20:06,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_142_511,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:21,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_511,ComProfessionale,0,15:20:06,15:20:12,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_512,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-08,38,142,p1,1,15:09:45,15:40:53,38_142_512,Terapia,Preparazione farmaco,15:20:12,15:20:41,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_142_515,"38_142_513,38_142_514",2,2,38_142_513,15:20:18,15:20:29,2,38_142_514,15:20:34,15:20:40,"","","","","","","","",00:00:17,false,"",0,"","","","","","",00:00:29,"","","","","","",TRUE
