session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,num of tasks in multi 5,multi task id 5,multi start 5,multi end 5,num of tasks in multi 6,multi task id 6,multi start 6,multi end 6,num of tasks in multi 7,multi task id 7,multi start 7,multi end 7,num of tasks in multi 8,multi task id 8,multi start 8,multi end 8,num of tasks in multi 9,multi task id 9,multi start 9,multi end 9,num of tasks in multi 10,multi task id 10,multi start 10,multi end 10,num of tasks in multi 11,multi task id 11,multi start 11,multi end 11,num of tasks in multi 12,multi task id 12,multi start 12,multi end 12,num of tasks in multi 13,multi task id 13,multi start 13,multi end 13,num of tasks in multi 14,multi task id 14,multi start 14,multi end 14,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,Participant: Age,Participant: Occupation,is session complete?
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2585,Supervisione/insegnamento,0,14:54:44,14:58:00,00:03:16,00:03:16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_505_2590,"4_505_2584,4_505_2586,4_505_2587,4_505_2588,4_505_2589",8,2,4_505_2584,14:54:44,14:55:41,3,"4_505_2584,4_505_2586",14:55:41,14:55:54,2,4_505_2584,14:55:54,14:56:37,3,"4_505_2584,4_505_2587",14:56:37,14:56:50,2,4_505_2587,14:56:50,14:56:51,3,"4_505_2587,4_505_2588",14:56:51,14:57:16,2,4_505_2587,14:57:16,14:57:24,3,"4_505_2587,4_505_2589",14:57:24,14:58:00,"","","","","","","","","","","","","","","","","","","","","","","","",00:03:16,false,"",0,"","","",00:03:16,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2586,ComProfessionale,0,14:55:41,14:55:54,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"4_505_2584,4_505_2585",1,3,"4_505_2584,4_505_2585",14:55:41,14:55:54,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:13,false,"",0,"","","",00:00:13,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2587,ComProfessionale,0,14:56:37,14:58:00,00:01:23,00:01:23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_505_2590,"4_505_2584,4_505_2585,4_505_2588,4_505_2589",5,3,"4_505_2584,4_505_2585",14:56:37,14:56:50,2,4_505_2585,14:56:50,14:56:51,3,"4_505_2585,4_505_2588",14:56:51,14:57:16,2,4_505_2585,14:57:16,14:57:24,3,"4_505_2585,4_505_2589",14:57:24,14:58:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:23,false,"",0,"","","",00:01:23,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2588,Terapia,Lettura prescrizione,14:56:51,14:57:16,00:00:25,00:00:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"4_505_2585,4_505_2587",1,3,"4_505_2585,4_505_2587",14:56:51,14:57:16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:25,false,"",0,"","","",00:00:25,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2589,Terapia,Preparazione farmaco,14:57:24,14:58:00,00:00:36,00:00:36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4_505_2590,"4_505_2585,4_505_2587",1,3,"4_505_2585,4_505_2587",14:57:24,14:58:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:36,false,"",0,"","","",00:00:36,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2590,ComProfessionale,0,14:58:00,14:58:30,00:00:30,00:00:30,1,1,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_505_2591,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:30,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2591,Supervisione/insegnamento,0,14:58:30,14:59:38,00:01:08,00:01:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2593,4_505_2592,1,2,4_505_2592,14:58:39,14:59:38,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:59,false,"",0,"","","",00:01:08,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2592,Terapia,Somministrazione iniettabili,14:58:39,14:59:38,00:00:59,00:00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_505_2593,4_505_2591,1,2,4_505_2591,14:58:39,14:59:38,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:59,false,"",0,"","","",00:00:59,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2593,ComProfessionale,0,14:59:38,14:59:59,00:00:21,00:00:21,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridoio,4_505_2594,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:21,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2594,Terapia,Allestimento/Riordino/smaltimento,14:59:59,15:00:06,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2595,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:07,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2595,Terapia,Spunta STU somministrazione,15:00:06,15:00:31,00:00:25,00:00:25,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_505_2596,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:25,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2596,Handover,Note su cartella clinica,15:00:31,15:01:03,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2597,1,2,4_505_2597,15:00:47,15:01:03,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:16,false,"",0,"","","",00:00:32,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2597,ComProfessionale,0,15:00:47,15:01:09,00:00:22,00:00:22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_505_2598,4_505_2596,1,2,4_505_2596,15:00:47,15:01:03,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:16,false,"",0,"","","",00:00:22,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2598,Terapia,Somministrazione iniettabili,15:01:09,15:01:36,00:00:27,00:00:27,1,0,0,0,0,1,0,0,0,0,0,0,0,Stanza Paziente,user,4_505_2599,1,2,4_505_2599,15:01:19,15:01:36,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:17,false,"",0,"","","",00:00:27,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2599,Terapia,Lettura prescrizione,15:01:19,15:09:22,00:08:03,00:07:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2610,"4_505_2598,4_505_2600,4_505_2601,4_505_2602,4_505_2603,4_505_2604,4_505_2605,4_505_2606,4_505_2608,4_505_2609",11,2,4_505_2598,15:01:19,15:01:36,2,4_505_2600,15:01:39,15:02:27,2,4_505_2601,15:02:32,15:03:47,2,4_505_2602,15:03:48,15:04:45,2,4_505_2603,15:04:45,15:05:05,2,4_505_2604,15:05:07,15:05:37,2,4_505_2605,15:05:40,15:06:34,2,4_505_2606,15:06:38,15:07:29,2,4_505_2606,15:07:57,15:08:16,2,4_505_2608,15:08:17,15:09:00,2,4_505_2609,15:09:06,15:09:21,"","","","","","","","","","","","",00:07:09,false,4_505_2607,1,4_505_2607,15:07:29,15:07:57,00:06:10,00:01:25,00:00:28,"","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2600,Handover,Note su cartella clinica,15:01:39,15:02:27,00:00:48,00:00:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2599,1,2,4_505_2599,15:01:39,15:02:27,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:48,false,"",0,"","","",00:00:48,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2601,Terapia,Preparazione farmaco,15:02:32,15:03:47,00:01:15,00:01:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2599,1,2,4_505_2599,15:02:32,15:03:47,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:15,false,"",0,"","","",00:01:15,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2602,Terapia,Lettura prescrizione,15:03:48,15:04:45,00:00:57,00:00:57,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,4_505_2599,1,2,4_505_2599,15:03:48,15:04:45,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:57,false,"",0,"","","",00:00:57,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2603,Terapia,Preparazione farmaco,15:04:45,15:05:05,00:00:20,00:00:20,0,0,0,0,1,0,0,0,1,0,0,0,0,Corridoio,user,4_505_2599,1,2,4_505_2599,15:04:45,15:05:05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:20,false,"",0,"","","",00:00:20,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2604,Terapia,Lettura prescrizione,15:05:07,15:05:37,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2599,1,2,4_505_2599,15:05:07,15:05:37,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:30,false,"",0,"","","",00:00:30,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2605,Terapia,Preparazione farmaco,15:05:40,15:06:34,00:00:54,00:00:54,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,4_505_2599,1,2,4_505_2599,15:05:40,15:06:34,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:54,false,"",0,"","","",00:00:54,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2606,Terapia,Lettura prescrizione,15:06:38,15:08:16,00:01:38,00:01:10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,user,4_505_2599,2,2,4_505_2599,15:06:38,15:07:29,2,4_505_2599,15:07:57,15:08:16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:10,false,4_505_2607,1,4_505_2607,15:07:29,15:07:57,00:00:51,00:00:19,00:00:28,"","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2607,ComProfessionale,0,15:07:29,15:07:57,00:00:28,00:00:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","",00:00:28,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2608,Terapia,Preparazione farmaco,15:08:17,15:09:00,00:00:43,00:00:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2599,1,2,4_505_2599,15:08:17,15:09:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:43,false,"",0,"","","",00:00:43,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2609,Spostamenti,0,15:09:06,15:09:21,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2599,1,2,4_505_2599,15:09:06,15:09:21,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:15,false,"",0,"","","",00:00:15,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2610,Spostamenti,0,15:09:22,15:09:30,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2611,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2611,ComProfessionale,0,15:09:30,15:11:17,00:01:47,00:01:47,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"4_505_2612,4_505_2613",2,2,4_505_2612,15:09:48,15:10:59,3,"4_505_2612,4_505_2613",15:10:59,15:11:17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:29,false,"",0,"","","",00:01:47,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2612,Supervisione/insegnamento,0,15:09:48,15:12:28,00:02:40,00:02:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2615,"4_505_2611,4_505_2613,4_505_2614",4,2,4_505_2611,15:09:48,15:10:59,3,"4_505_2611,4_505_2613",15:10:59,15:11:17,2,4_505_2613,15:11:17,15:11:32,2,4_505_2614,15:11:33,15:12:16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:02:27,false,"",0,"","","",00:02:40,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2613,Terapia,Somministrazione iniettabili,15:10:59,15:11:32,00:00:33,00:00:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"4_505_2611,4_505_2612",2,3,"4_505_2611,4_505_2612",15:10:59,15:11:17,2,4_505_2612,15:11:17,15:11:32,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:33,false,"",0,"","","",00:00:33,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2614,Handover,Note su cartella clinica,15:11:33,15:12:16,00:00:43,00:00:43,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,4_505_2612,1,2,4_505_2612,15:11:33,15:12:16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:43,false,"",0,"","","",00:00:43,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2615,Handover,Controllo Cartella Clinica,15:12:28,15:12:38,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2616,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:10,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2616,Spostamenti,0,15:12:38,15:13:09,00:00:31,00:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2617,1,2,4_505_2617,15:12:48,15:13:09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:21,false,"",0,"","","",00:00:31,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2617,ComProfessionale,0,15:12:48,15:13:12,00:00:24,00:00:24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_505_2618,4_505_2616,1,2,4_505_2616,15:12:48,15:13:09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:21,false,"",0,"","","",00:00:24,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2618,ComProfessionale,0,15:13:12,15:13:17,00:00:05,00:00:05,0,0,0,1,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_505_2619,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2619,Spostamenti,0,15:13:17,15:21:05,00:07:48,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2630,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,4_505_2620,1,4_505_2620,15:13:23,15:21:04,00:00:06,00:00:01,00:07:41,"","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2620,ComProfessionale,0,15:13:23,15:15:40,00:02:17,00:02:17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,user,4_505_2621,1,2,4_505_2621,15:14:39,15:15:40,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:01,true,"",0,"","","",00:02:17,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2621,Handover,Controllo Cartella Clinica,15:14:39,15:16:14,00:01:35,00:01:35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4_505_2622,4_505_2620,1,2,4_505_2620,15:14:39,15:15:40,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:01,false,"",0,"","","",00:01:35,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2622,Handover,Note su cartella clinica,15:16:14,15:16:26,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2623,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:12,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2623,ComProfessionale,0,15:16:26,15:16:47,00:00:21,00:00:21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_505_2624,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:21,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2624,CuraIndiretta,Problemi tecnici,15:16:47,15:17:17,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2625,1,2,4_505_2625,15:17:05,15:17:17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","",00:00:30,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2625,ComProfessionale,0,15:17:05,15:17:18,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2626,4_505_2624,1,2,4_505_2624,15:17:05,15:17:17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","",00:00:13,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2626,CuraIndiretta,Problemi tecnici,15:17:18,15:19:28,00:02:10,00:02:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2627,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:02:10,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2627,Handover,Controllo Cartella Clinica,15:19:28,15:21:04,00:01:36,00:01:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"4_505_2628,4_505_2629",2,2,4_505_2628,15:19:53,15:20:28,2,4_505_2629,15:20:33,15:20:59,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:01,false,"",0,"","","",00:01:36,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2628,ComProfessionale,0,15:19:53,15:20:28,00:00:35,00:00:35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,user,4_505_2627,1,2,4_505_2627,15:19:53,15:20:28,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:35,false,"",0,"","","",00:00:35,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2629,Supervisione/insegnamento,0,15:20:33,15:20:59,00:00:26,00:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2627,1,2,4_505_2627,15:20:33,15:20:59,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:26,false,"",0,"","","",00:00:26,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2630,CuraIndiretta,Altra documentazione,15:21:05,15:21:11,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2631,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:06,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2631,Spostamenti,0,15:21:11,15:22:34,00:01:23,00:00:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2633,1,2,4_505_2633,15:22:02,15:22:34,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:32,false,4_505_2632,1,4_505_2632,15:21:19,15:21:54,00:00:08,00:00:40,00:00:35,"","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2632,ComProfessionale,0,15:21:19,15:21:54,00:00:35,00:00:35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","",00:00:35,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2633,Supervisione/insegnamento,0,15:22:02,15:28:51,00:06:49,00:06:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2639,"4_505_2631,4_505_2634,4_505_2635,4_505_2636,4_505_2637,4_505_2638",7,2,4_505_2631,15:22:02,15:22:34,2,4_505_2634,15:22:36,15:25:26,2,4_505_2635,15:25:41,15:26:32,3,"4_505_2635,4_505_2636",15:26:32,15:28:13,2,4_505_2635,15:28:13,15:28:15,2,4_505_2637,15:28:19,15:28:31,2,4_505_2638,15:28:32,15:28:51,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:06:27,false,"",0,"","","",00:06:49,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2634,Terapia,Lettura prescrizione,15:22:36,15:25:26,00:02:50,00:02:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2633,1,2,4_505_2633,15:22:36,15:25:26,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:02:50,false,"",0,"","","",00:02:50,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2635,CuraDiretta,0,15:25:41,15:28:15,00:02:34,00:02:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"4_505_2633,4_505_2636",3,2,4_505_2633,15:25:41,15:26:32,3,"4_505_2633,4_505_2636",15:26:32,15:28:13,2,4_505_2633,15:28:13,15:28:15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:02:34,false,"",0,"","","",00:02:34,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2636,ComProfessionale,0,15:26:32,15:28:13,00:01:41,00:01:41,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"4_505_2633,4_505_2635",1,3,"4_505_2633,4_505_2635",15:26:32,15:28:13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:41,false,"",0,"","","",00:01:41,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2637,Terapia,Allestimento/Riordino/smaltimento,15:28:19,15:28:31,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2633,1,2,4_505_2633,15:28:19,15:28:31,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","",00:00:12,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2638,Terapia,Preparazione farmaco,15:28:32,15:28:51,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2639,4_505_2633,1,2,4_505_2633,15:28:32,15:28:51,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:19,false,"",0,"","","",00:00:19,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2639,Spostamenti,0,15:28:51,15:30:11,00:01:20,00:01:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2640,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:20,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2640,Igiene Mani,0,15:30:11,15:30:41,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_505_2641,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:30,"","","","",TRUE
