session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,num of tasks in multi 5,multi task id 5,multi start 5,multi end 5,num of tasks in multi 6,multi task id 6,multi start 6,multi end 6,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,int task id 2,int start 2,int end 2,active 1,active 2,active 3,inactive 1,inactive 2,Participant: Age,Participant: Occupation,is session complete?
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_140,Terapia,Lettura prescrizione,15:00:05,15:00:08,00:00:03,00:00:03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_141,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_141,Terapia,Spunta STU somministrazione,15:00:08,15:00:11,00:00:03,00:00:03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_142,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_142,Terapia,Preparazione farmaco,15:00:11,15:00:18,00:00:07,00:00:07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_143,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_143,Terapia,Lettura prescrizione,15:00:18,15:00:23,00:00:05,00:00:05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_144,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_144,Terapia,Spunta STU somministrazione,15:00:23,15:00:28,00:00:05,00:00:05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_145,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_145,Terapia,Preparazione farmaco,15:00:28,15:00:51,00:00:23,00:00:23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_146,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_146,Terapia,Lettura prescrizione,15:00:51,15:00:56,00:00:05,00:00:05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_147,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_147,Terapia,Spunta STU somministrazione,15:00:56,15:01:16,00:00:20,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20_235_149,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,20_235_148,1,20_235_148,15:00:58,15:01:14,"","","",00:00:02,00:00:02,"",00:00:16,"","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_148,ComProfessionale,0,15:00:58,15:01:14,00:00:16,00:00:16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_149,Terapia,Preparazione farmaco,15:01:16,15:01:24,00:00:08,00:00:08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_150,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_150,Handover,Controllo Cartella Clinica,15:01:24,15:01:49,00:00:25,00:00:25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_151,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:25,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_151,ComProfessionale,0,15:01:49,15:02:01,00:00:12,00:00:12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20_235_152,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_152,CuraDiretta,0,15:02:01,15:02:04,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20_235_153,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_153,ComProfessionale,0,15:02:04,15:02:59,00:00:55,00:00:55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,20_235_154,1,2,20_235_154,15:02:13,15:02:59,"","","","","","","","","","","","","","","","","","","","",00:00:46,false,"",0,"","","","","","",00:00:55,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_154,Terapia,Somministrazione pillole,15:02:13,15:03:44,00:01:31,00:01:31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"20_235_153,20_235_155",2,2,20_235_153,15:02:13,15:02:59,2,20_235_155,15:03:27,15:03:44,"","","","","","","","","","","","","","","","",00:01:03,false,"",0,"","","","","","",00:01:31,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_155,ComProfessionale,0,15:03:27,15:03:50,00:00:23,00:00:23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20_235_156,20_235_154,1,2,20_235_154,15:03:27,15:03:44,"","","","","","","","","","","","","","","","","","","","",00:00:17,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_156,Terapia,Somministrazione iniettabili,15:03:50,15:04:35,00:00:45,00:00:45,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,20_235_158,20_235_157,1,2,20_235_157,15:04:04,15:04:22,"","","","","","","","","","","","","","","","","","","","",00:00:18,false,"",0,"","","","","","",00:00:45,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_157,ComProfessionale,0,15:04:04,15:04:22,00:00:18,00:00:18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,20_235_156,1,2,20_235_156,15:04:04,15:04:22,"","","","","","","","","","","","","","","","","","","","",00:00:18,false,"",0,"","","","","","",00:00:18,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_158,Igiene Mani,0,15:04:35,15:04:47,00:00:12,00:00:12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_159,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_159,Terapia,Lettura prescrizione,15:04:47,15:05:06,00:00:19,00:00:19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_160,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_160,Terapia,Spunta STU somministrazione,15:05:06,15:05:10,00:00:04,00:00:04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_161,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_161,Terapia,Preparazione farmaco,15:05:10,15:06:20,00:01:10,00:00:51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_163,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,20_235_162,1,20_235_162,15:05:33,15:05:52,"","","",00:00:23,00:00:28,"",00:00:19,"","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_162,CuraDiretta,0,15:05:33,15:05:52,00:00:19,00:00:19,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_163,Terapia,Somministrazione iniettabili,15:06:20,15:08:30,00:02:10,00:00:49,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,20_235_166,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,20_235_164,1,20_235_164,15:06:34,15:07:55,"","","",00:00:14,00:00:35,"",00:01:21,"","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_164,Terapia,Allestimento/Riordino/smaltimento,15:06:34,15:07:39,00:01:05,00:01:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20_235_165,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:01:05,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_165,Spostamenti,0,15:07:39,15:07:55,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_166,Terapia,Lettura prescrizione,15:08:30,15:08:42,00:00:12,00:00:12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_235_167,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-27,20,235,c01,1,14:59:25,15:09:36,20_235_167,Terapia,Preparazione farmaco,15:08:42,15:09:36,00:00:54,00:00:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:54,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_168,Terapia,Preparazione farmaco,15:10:54,15:11:01,00:00:07,00:00:07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_169,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_169,Terapia,Spunta STU somministrazione,15:11:01,15:11:07,00:00:06,00:00:06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_170,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_170,Terapia,Lettura prescrizione,15:11:07,15:11:27,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20_236_171,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_171,Terapia,Spunta STU somministrazione,15:11:27,15:11:35,00:00:08,00:00:08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_172,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_172,Terapia,Preparazione farmaco,15:11:35,15:12:01,00:00:26,00:00:26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_173,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:26,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_173,Terapia,Lettura prescrizione,15:12:01,15:12:06,00:00:05,00:00:05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_174,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_174,ComProfessionale,0,15:12:06,15:12:54,00:00:48,00:00:48,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,20_236_175,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:48,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_175,Terapia,Somministrazione iniettabili,15:12:54,15:13:23,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,20_236_176,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:29,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_176,Igiene Mani,0,15:13:23,15:13:32,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20_236_177,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_177,Terapia,Preparazione farmaco,15:13:32,15:14:52,00:01:20,00:01:20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_178,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:01:20,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_178,Terapia,Lettura prescrizione,15:14:52,15:14:56,00:00:04,00:00:04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_179,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_179,Terapia,Spunta STU somministrazione,15:14:56,15:15:00,00:00:04,00:00:04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_180,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_180,Terapia,Preparazione farmaco,15:15:00,15:15:08,00:00:08,00:00:08,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,20_236_181,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_181,ComProfessionale,0,15:15:08,15:16:57,00:01:49,00:01:49,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,20_236_184,"20_236_182,20_236_183",2,2,20_236_182,15:15:23,15:16:21,2,20_236_183,15:16:23,15:16:46,"","","","","","","","","","","","","","","","",00:01:21,false,"",0,"","","","","","",00:01:49,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_182,Terapia,Somministrazione pillole,15:15:23,15:16:21,00:00:58,00:00:58,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,20_236_181,1,2,20_236_181,15:15:23,15:16:21,"","","","","","","","","","","","","","","","","","","","",00:00:58,false,"",0,"","","","","","",00:00:58,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_183,Terapia,Somministrazione iniettabili,15:16:23,15:16:46,00:00:23,00:00:23,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,20_236_181,1,2,20_236_181,15:16:23,15:16:46,"","","","","","","","","","","","","","","","","","","","",00:00:23,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_184,Igiene Mani,0,15:16:57,15:17:02,00:00:05,00:00:05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_185,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_185,Handover,Note su cartella clinica,15:17:02,15:17:21,00:00:19,00:00:19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_186,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_186,Terapia,Lettura prescrizione,15:17:21,15:17:53,00:00:32,00:00:32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_187,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:32,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_187,Terapia,Allestimento/Riordino/smaltimento,15:17:53,15:18:02,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,20_236_188,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_188,Spostamenti,0,15:18:02,15:18:26,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20_236_189,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:24,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_189,Terapia,Lettura prescrizione,15:18:26,15:18:45,00:00:19,00:00:19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_190,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_190,Terapia,Preparazione farmaco,15:18:45,15:18:56,00:00:11,00:00:11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_191,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_191,Terapia,Spunta STU somministrazione,15:18:56,15:19:01,00:00:05,00:00:05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_192,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_192,Terapia,Somministrazione pillole,15:19:01,15:19:27,00:00:26,00:00:26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20_236_194,20_236_193,1,2,20_236_193,15:19:16,15:19:27,"","","","","","","","","","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","",00:00:26,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_193,ComProfessionale,0,15:19:16,15:19:27,00:00:11,00:00:11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20_236_194,20_236_192,1,2,20_236_192,15:19:16,15:19:27,"","","","","","","","","","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_194,Spostamenti,0,15:19:27,15:21:26,00:01:59,00:00:56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_196,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,20_236_195,1,20_236_195,15:19:46,15:20:49,"","","",00:00:19,00:00:37,"",00:01:03,"","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_195,ComProfessionale,0,15:19:46,15:20:49,00:01:03,00:01:03,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:01:03,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_196,ComProfessionale,0,15:21:26,15:21:33,00:00:07,00:00:07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20_236_197,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_197,ComProfessionale,0,15:21:33,15:22:11,00:00:38,00:00:38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,20_236_198,1,2,20_236_198,15:21:57,15:22:11,"","","","","","","","","","","","","","","","","","","","",00:00:14,false,"",0,"","","","","","",00:00:38,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_198,Terapia,Somministrazione pillole,15:21:57,15:22:54,00:00:57,00:00:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20_236_199,20_236_197,1,2,20_236_197,15:21:57,15:22:11,"","","","","","","","","","","","","","","","","","","","",00:00:14,false,"",0,"","","","","","",00:00:57,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_199,Terapia,Verifica assunzione,15:22:54,15:23:04,00:00:10,00:00:10,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,20_236_200,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_200,ComProfessionale,0,15:23:04,15:23:17,00:00:13,00:00:13,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,20_236_201,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:13,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_201,Terapia,Lettura prescrizione,15:23:17,15:23:24,00:00:07,00:00:07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20_236_202,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_202,Terapia,Spunta STU somministrazione,15:23:24,15:23:29,00:00:05,00:00:05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_203,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_203,Terapia,Lettura prescrizione,15:23:29,15:23:59,00:00:30,00:00:18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_205,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,20_236_204,1,20_236_204,15:23:41,15:23:53,"","","",00:00:12,00:00:06,"",00:00:12,"","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_204,ComProfessionale,0,15:23:41,15:23:53,00:00:12,00:00:12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_205,Terapia,Spunta STU somministrazione,15:23:59,15:24:02,00:00:03,00:00:03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_206,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_206,Igiene Mani,0,15:24:02,15:24:05,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20_236_207,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_207,Terapia,Preparazione farmaco,15:24:05,15:24:31,00:00:26,00:00:26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_208,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:26,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_208,Terapia,Lettura prescrizione,15:24:31,15:24:40,00:00:09,00:00:09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_209,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_209,Terapia,Preparazione farmaco,15:24:40,15:25:08,00:00:28,00:00:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20_236_210,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:28,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_210,Terapia,Somministrazione pillole,15:25:08,15:25:46,00:00:38,00:00:38,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,20_236_211,1,2,20_236_211,15:25:23,15:25:46,"","","","","","","","","","","","","","","","","","","","",00:00:23,false,"",0,"","","","","","",00:00:38,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_211,Spostamenti,0,15:25:23,15:27:04,00:01:41,00:00:29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,session,20_236_210,1,2,20_236_210,15:25:23,15:25:46,"","","","","","","","","","","","","","","","","","","","",00:00:23,false,"20_236_212,20_236_213",2,20_236_212,15:25:49,15:26:08,20_236_213,15:26:11,15:27:04,00:00:26,00:00:03,"",00:00:19,00:00:53,"","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_212,ComProfessionale,0,15:25:49,15:26:08,00:00:19,00:00:19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_213,ComProfessionale,0,15:26:11,15:26:21,00:00:10,00:00:10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20_236_214,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-27,20,236,c01,1,15:10:54,15:27:04,20_236_214,Handover,Note su cartella clinica,15:26:21,15:26:47,00:00:26,00:00:26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20_236_215,"",0,"","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:26,"","","","","","",TRUE
